id,date,excercise_list,workout_fun_factor,duration,cals_burnt,mood,activeness
75,20100316,rowing_machine dumbbell_row wall_balls burpee plank,4.0,75.0,562.5,2.0,1.0
76,20100317,jumping_jacks pilates battle_ropes jump_rope tricep_dips,4.0,80.0,592.0,0.0,2.0
77,20100318,cycling jump_rope squat_jump high_knees burpee,3.0,60.0,600.0,1.0,1.0
78,20100319,swimming medicine_ball_slam dumbbell_row farmers_walk,2.0,45.0,337.5,2.0,0.0
79,20100320,bench_press push_up tricep_extension tricep_dips,5.0,45.0,253.125,2.0,2.0
80,20100321,squat_jump cycling leg_press lat_pulldown bench_press,3.0,75.0,570.0,1.0,1.0
81,20100322,bird_dog pilates tricep_extension tricep_dips plank,4.0,60.0,222.0,2.0,2.0
82,20100323,running jumping_jacks push_press lat_pulldown,5.0,90.0,708.75,2.0,2.0
83,20100324,dumbbell_row bicep_curl lat_pulldown farmers_walk plank,2.0,40.0,164.0,1.0,0.0
84,20100325,jumping_jacks squat_jump high_knees push_press deadlift,3.0,75.0,622.5,2.0,1.0
85,20100326,tai_chi yoga foam_rolling,5.0,60.0,180.0,2.0,0.0
86,20100327,burpee jump_rope running mountain_climbers,4.0,90.0,956.25,1.0,2.0
87,20100328,squat leg_extension leg_curl lunge jumping_jacks,3.0,60.0,372.0,1.0,1.0
88,20100329,bicep_curl tricep_extension dumbbell_fly bench_press,2.0,45.0,208.125,0.0,0.0
89,20100330,swimming elliptical cycling leg_press,4.0,120.0,1155.0,2.0,2.0
90,20100331,box_jumps lateral_lunges burpee push_press farmers_walk,3.0,70.0,490.0,1.0,0.0
91,20100401,deadlift lat_pulldown pull_up superman tricep_dips,2.0,50.0,280.0,0.0,1.0
92,20100402,jumping_jacks mountain_climbers push_up foam_rolling,3.0,45.0,320.625,1.0,1.0
93,20100403,bench_press push_press shoulder_press dumbbell_row,5.0,80.0,430.0,2.0,2.0
94,20100404,bird_dog pilates yoga plank,4.0,50.0,181.25,2.0,0.0
95,20100405,running high_knees jump_rope cycling,4.0,100.0,1037.5,1.0,2.0
96,20100406,wall_balls push_press farmers_walk battle_ropes,3.0,60.0,420.0,0.0,1.0
97,20100407,bulgarian_split_squat leg_curl lunge squat_jump squat,3.0,80.0,528.0,1.0,2.0
98,20100408,tricep_dips bench_press dumbbell_fly bicep_curl,2.0,40.0,185.0,0.0,0.0
99,20100409,jumping_jacks push_press plank burpee,3.0,50.0,343.75,1.0,1.0
100,20100410,swimming yoga squat_jump push_press lateral_lunges,5.0,120.0,864.0,2.0,2.0
101,20100411,box_jumps wall_balls cycling bird_dog push_press,4.0,80.0,608.0,0.0,1.0
102,20100412,bicep_curl pull_up lat_pulldown push_press,2.0,45.0,230.625,2.0,0.0
103,20100413,deadlift superman bird_dog lunge,3.0,60.0,360.0,1.0,1.0
104,20100414,jumping_jacks plank russian_twist side_plank burpee,4.0,60.0,348.0,2.0,2.0
105,20100415,squat leg_press leg_curl lateral_lunges,3.0,60.0,330.0,1.0,0.0
106,20100416,dumbbell_fly bench_press push_press burpee,4.0,60.0,397.5,2.0,2.0
107,20100417,tai_chi yoga swimming jump_rope squat_jump,5.0,90.0,693.0,1.0,1.0
108,20100418,medicine_ball_slam push_press dumbbell_fly plank,3.0,50.0,256.25,0.0,1.0
109,20100419,burpee jumping_jacks push_press plank,4.0,60.0,412.5,2.0,2.0
110,20100420,bicep_curl pull_up lat_pulldown dumbbell_row,2.0,45.0,230.625,1.0,0.0
111,20100421,box_jumps wall_balls cycling bird_dog push_press,4.0,80.0,608.0,2.0,1.0
112,20100422,squat leg_press leg_curl lateral_lunges,3.0,60.0,330.0,1.0,0.0
113,20100423,jumping_jacks push_press plank burpee,3.0,50.0,343.75,0.0,1.0
114,20100424,push_press tricep_extension tricep_dips lat_pulldown bicep_curl,3.0,75.0,330.0,1.0,1.0
115,20100425,deadlift squat_jump lateral_lunges leg_curl leg_extension squat,4.0,100.0,633.3333333333335,2.0,2.0
116,20100426,tai_chi yoga,5.0,90.0,292.5,1.0,1.0
117,20100427,bench_press push_up tricep_extension tricep_dips bicep_curl,4.0,80.0,424.0,0.0,1.0
118,20100428,dumbbell_fly bicep_curl tricep_extension tricep_dips lat_pulldown,2.0,60.0,252.0,2.0,0.0
119,20100429,jumping_jacks pilates battle_ropes jump_rope tricep_extension tricep_dips,4.0,130.0,888.3333333333335,1.0,2.0
120,20100430,squat_jump running high_knees stair_climbing box_jumps,3.0,90.0,972.0,0.0,2.0
121,20100501,lateral_lunges leg_curl leg_extension squat,2.0,45.0,219.375,0.0,1.0
122,20100502,dumbbell_row farmers_walk battle_ropes push_press,3.0,65.0,390.0,2.0,1.0
123,20100503,push_up tricep_extension tricep_dips bicep_curl lat_pulldown,5.0,100.0,500.0,1.0,2.0
124,20100504,foam_rolling tai_chi,1.0,30.0,75.0,0.0,0.0
125,20100505,jumping_jacks pilates battle_ropes jump_rope tricep_extension tricep_dips,4.0,130.0,888.3333333333335,2.0,2.0
126,20100506,dumbbell_fly bicep_curl tricep_extension tricep_dips lat_pulldown,2.0,60.0,252.0,1.0,0.0
127,20100507,squat_jump running high_knees stair_climbing box_jumps,3.0,90.0,972.0,1.0,2.0
128,20100508,deadlift squat_jump lateral_lunges leg_curl leg_extension squat,4.0,100.0,633.3333333333335,2.0,2.0
129,20100509,push_press tricep_extension tricep_dips lat_pulldown bicep_curl,3.0,75.0,330.0,1.0,1.0
130,20100510,deadlift squat_jump lateral_lunges leg_curl leg_extension squat,4.0,100.0,633.3333333333335,2.0,2.0
131,20100511,tai_chi yoga,5.0,90.0,292.5,1.0,1.0
132,20100512,bench_press push_up tricep_extension tricep_dips bicep_curl,4.0,80.0,424.0,0.0,1.0
133,20100513,dumbbell_fly bicep_curl tricep_extension tricep_dips lat_pulldown,2.0,60.0,252.0,2.0,0.0
134,20100514,jumping_jacks pilates battle_ropes jump_rope tricep_extension tricep_dips,4.0,130.0,888.3333333333335,1.0,2.0
135,20100515,squat_jump running high_knees stair_climbing box_jumps,3.0,90.0,972.0,0.0,2.0
136,20100516,lateral_lunges leg_curl leg_extension squat,2.0,45.0,219.375,0.0,1.0
137,20100517,dumbbell_row farmers_walk battle_ropes push_press,3.0,65.0,390.0,2.0,1.0
138,20100518,push_up tricep_extension tricep_dips bicep_curl lat_pulldown,5.0,100.0,500.0,1.0,2.0
139,20100519,foam_rolling tai_chi,1.0,30.0,75.0,0.0,0.0
140,20100520,jumping_jacks pilates battle_ropes jump_rope tricep_extension tricep_dips,4.0,130.0,888.3333333333335,2.0,2.0
141,20100521,dumbbell_fly bicep_curl tricep_extension tricep_dips lat_pulldown,2.0,60.0,252.0,1.0,0.0
142,20100522,squat_jump running high_knees stair_climbing box_jumps,3.0,90.0,972.0,1.0,2.0
143,20100523,jumping_jacks bird_dog squat leg_curl lunge,4.0,75.0,465.0,1.0,2.0
144,20100524,yoga foam_rolling,3.0,60.0,195.0,0.0,1.0
145,20100525,pull_up dumbbell_row farmers_walk battle_ropes,2.0,45.0,286.875,1.0,0.0
146,20100526,squat_jump lunge box_jumps jumping_jacks cycling,4.0,80.0,744.0,2.0,1.0
147,20100527,bench_press push_up tricep_dips,3.0,30.0,185.0,1.0,1.0
148,20100528,swimming jump_rope elliptical jumping_jacks,5.0,90.0,922.5,2.0,2.0
149,20100529,pull_up push_press dumbbell_fly plank,3.0,60.0,270.0,0.0,1.0
150,20100530,bird_dog jumping_jacks pilates battle_ropes,4.0,60.0,405.0,2.0,2.0
151,20100531,leg_press lateral_lunges leg_extension leg_curl,3.0,45.0,219.375,1.0,0.0
152,20100601,deadlift bicep_curl push_press,2.0,30.0,175.0,0.0,1.0
153,20100602,stair_climbing mountain_climbers burpee,4.0,45.0,487.5,1.0,2.0
154,20100603,foam_rolling tai_chi yoga,3.0,60.0,180.0,2.0,0.0
155,20100604,dumbbell_row farmers_walk battle_ropes push_press,2.0,45.0,270.0,1.0,0.0
156,20100605,squat_jump lunge box_jumps jumping_jacks,4.0,80.0,730.0,2.0,1.0
157,20100606,bench_press push_up tricep_dips plank,3.0,45.0,236.25,1.0,1.0
158,20100607,deadlift squat_jump push_press jump_rope dumbbell_row,4.0,100.0,770.0,1.0,1.0
159,20100608,elliptical cycling stair_climbing jumping_jacks bird_dog side_plank,3.0,75.0,600.0,2.0,2.0
160,20100609,plank crunches russian_twist mountain_climbers jumping_jacks burpee,2.0,40.0,263.33333333333337,0.0,1.0
161,20100610,leg_press lateral_lunges bulgarian_split_squat lunges squat_jump,5.0,130.0,689.0,2.0,2.0
162,20100611,pilates yoga foam_rolling tai_chi bicep_curl dumbbell_fly,3.0,90.0,315.0,1.0,1.0
163,20100612,rowing_machine squat jump rope pull up deadlift,4.0,120.0,428.57142857142856,2.0,0.0
164,20100613,push_press dumbbell_row farmers_walk battle_ropes high_knees jumping_jacks,3.0,70.0,490.0,1.0,2.0
165,20100614,tricep_extension tricep_dips bench_press push_up lateral_lunges bulgarian_split_squat,4.0,85.0,460.4166666666666,2.0,1.0
166,20100615,med_ball_slam box_jumps deadlifts pull_ups squat,4.0,100.0,330.0,1.0,0.0
167,20100616,shoulder_press bench_press push_up dumbbell_fly pull_up,3.0,60.0,360.0,0.0,2.0
168,20100617,plank crunches russian_twist mountain_climbers jumping_jacks burpee,2.0,40.0,263.33333333333337,0.0,1.0
169,20100618,pilates yoga foam_rolling tai_chi bicep_curl dumbbell_fly,3.0,90.0,315.0,1.0,1.0
170,20100619,rowing_machine squat jump rope pull up deadlift,4.0,120.0,428.57142857142856,2.0,0.0
171,20100620,push_press dumbbell_row farmers_walk battle_ropes high_knees jumping_jacks,3.0,70.0,490.0,1.0,2.0
172,20100621,tricep_extension tricep_dips bench_press push_up lateral_lunges bulgarian_split_squat,4.0,85.0,460.4166666666666,2.0,1.0
173,20100622,med_ball_slam box_jumps deadlifts pull_ups squat,4.0,100.0,330.0,1.0,0.0
174,20100623,shoulder_press bench_press push_up dumbbell_fly pull_up,3.0,60.0,360.0,0.0,2.0
175,20100624,plank crunches russian_twist mountain_climbers jumping_jacks burpee,2.0,40.0,263.33333333333337,0.0,1.0
176,20100625,pilates yoga foam_rolling tai_chi bicep_curl dumbbell_fly,3.0,90.0,315.0,1.0,1.0
177,20100626,rowing_machine squat jump rope pull up deadlift,4.0,120.0,428.57142857142856,2.0,0.0
178,20100627,push_press dumbbell_row farmers_walk battle_ropes high_knees jumping_jacks,3.0,70.0,490.0,1.0,2.0
179,20100628,tricep_extension tricep_dips bench_press push_up lateral_lunges bulgarian_split_squat,4.0,85.0,460.4166666666666,2.0,1.0
180,20100629,plank jumping_jacks leg_curl lat_pulldown dumbbell_fly,3.0,80.0,392.0,1.0,2.0
181,20100630,jump_rope kettlebell_swing squat_pullup running dumbbell_row,4.0,90.0,720.0,2.0,1.0
182,20100701,pilates push_press dumbbell_row box_jumps crunches,3.0,65.0,364.0,1.0,1.0
183,20100702,cycling jumping_jacks side_plank push_up mountain_climbers,4.0,100.0,770.0,2.0,0.0
184,20100703,tricep_extension tricep_dips bench_press squat_jump burpee,4.0,80.0,568.0,1.0,2.0
185,20100704,squat_jump running high_knees box_jumps push_press,5.0,120.0,1116.0,2.0,2.0
186,20100705,plank leg_extension bird_dog wall_balls dumbbell_row,3.0,75.0,367.5,1.0,1.0
187,20100706,dumbbell_fly burpee jumping_jacks push_up deadlift,4.0,85.0,688.5,2.0,1.0
188,20100707,push_press box_jumps mountain_climbers bicep_curl deadlift,3.0,90.0,657.0,1.0,2.0
189,20100708,plank russian_twist side_plank crunches lunge,3.0,60.0,246.0,0.0,1.0
190,20100709,swimming jumping_jacks leg_press high_knees kettlebell_swing,4.0,110.0,1078.0,2.0,2.0
191,20100710,push_press bird_dog farmers_walk tricep_extension squat,4.0,95.0,446.5,1.0,1.0
192,20100711,jump_rope lateral_lunges mountain_climbers dumbbell_row bench_press,5.0,120.0,852.0,2.0,2.0
193,20100712,plank deadlifts pull_ups wall_balls kettlebell_swing,4.0,100.0,480.0,1.0,1.0
194,20100713,push_press jumping_jacks leg_extension crunches pull_up,4.0,90.0,513.0,2.0,1.0
195,20100714,cycling elliptical stair_climbing squat lunge,3.0,75.0,697.5,1.0,2.0
196,20100715,tricep_dips bench_press push_up jumping_jacks high_knees,4.0,80.0,584.0,2.0,1.0
197,20100716,plank russian_twist side_plank crunches lunge,3.0,60.0,246.0,0.0,1.0
198,20100717,push_press bird_dog farmers_walk tricep_extension squat,4.0,95.0,446.5,1.0,1.0
199,20100718,jump_rope lateral_lunges mountain_climbers dumbbell_row bench_press,5.0,120.0,852.0,2.0,2.0
200,20100719,plank deadlifts pull_ups wall_balls kettlebell_swing,4.0,100.0,480.0,1.0,1.0
201,20100720,push_press jumping_jacks leg_extension crunches pull_up,4.0,90.0,513.0,2.0,1.0
202,20100721,cycling elliptical stair_climbing squat lunge,3.0,75.0,697.5,1.0,2.0
203,20100722,tricep_dips bench_press push_up jumping_jacks high_knees,4.0,80.0,584.0,2.0,1.0
204,20100723,box_jumps wall_balls lateral_lunges bulgarian_split_squat,4.0,70.0,507.5,2.0,2.0
205,20100724,deadlift superman lat_pulldown pull_up,1.0,60.0,360.0,2.0,2.0
206,20100725,box_jumps wall_balls lateral_lunges bulgarian_split_squat tire_flips stair_climbing mountain_climbers high_knees squat_jump burpee rowing_machine,3.0,100.0,936.3636363636364,0.0,0.0
207,20100726,jumping_jacks squat push_press burpee,4.0,60.0,472.5,1.0,2.0
208,20100727,cycling leg_press box_jumps squat_jump,3.0,100.0,912.5,0.0,1.0
209,20100728,dumbbell_row farmers_walk battle_ropes push_press,2.0,45.0,270.0,2.0,1.0
210,20100729,yoga tai_chi meditation foam_rolling,5.0,90.0,202.5,2.0,0.0
211,20100730,jumping_jacks push_press bicep_curl tricep_extension,3.0,30.0,165.0,1.0,2.0
212,20100731,swimming jump_rope elliptical jumping_jacks,4.0,120.0,1230.0,2.0,2.0
213,20100801,lat_pulldown pull_up dumbbell_row farmers_walk,3.0,60.0,307.5,0.0,1.0
214,20100802,bicep_curl push_press dumbbell_fly plank,2.0,45.0,174.375,2.0,0.0
215,20100803,bird_dog lat_pulldown dumbbell_row farmers_walk,4.0,90.0,405.0,1.0,2.0
216,20100804,squat lunge deadlift leg_extension leg_curl,3.0,80.0,488.0,0.0,1.0
217,20100805,battle_ropes jump_rope running high_knees,4.0,60.0,622.5,2.0,2.0
218,20100806,box_jumps wall_balls burpee push_up tricep_dips,3.0,50.0,420.0,1.0,0.0
219,20100807,yoga tai_chi foam_rolling meditation,5.0,60.0,135.0,2.0,0.0
220,20100808,dumbbell_row farmers_walk push_press shoulder_press,3.0,40.0,190.0,0.0,2.0
221,20100809,squat_jump lunge deadlift leg_extension leg_curl,4.0,90.0,612.0,2.0,2.0
222,20100810,jumping_jacks push_press bicep_curl tricep_extension,3.0,30.0,165.0,1.0,2.0
223,20100811,swimming jump_rope elliptical jumping_jacks,4.0,120.0,1230.0,2.0,2.0
224,20100812,lat_pulldown pull_up dumbbell_row farmers_walk,3.0,60.0,307.5,0.0,1.0
225,20100813,bicep_curl push_press dumbbell_fly plank,2.0,45.0,174.375,2.0,0.0
226,20100814,bird_dog lat_pulldown dumbbell_row farmers_walk,4.0,90.0,405.0,1.0,2.0
227,20100815,squat lunge deadlift leg_extension leg_curl,3.0,80.0,488.0,0.0,1.0
228,20100816,battle_ropes jump_rope running high_knees,4.0,60.0,622.5,2.0,2.0
229,20100817,box_jumps wall_balls burpee push_up tricep_dips,3.0,50.0,420.0,1.0,0.0
230,20100818,yoga tai_chi foam_rolling meditation,5.0,60.0,135.0,2.0,0.0
231,20100819,dumbbell_row farmers_walk push_press shoulder_press,3.0,40.0,190.0,0.0,2.0
232,20100820,squat_jump lunge deadlift leg_extension leg_curl,4.0,90.0,612.0,2.0,2.0
233,20100821,jumping_jacks push_press bicep_curl tricep_extension,3.0,30.0,165.0,1.0,2.0
234,20100822,swimming jump_rope elliptical jumping_jacks,4.0,120.0,1230.0,2.0,2.0
235,20100823,lat_pulldown pull_up dumbbell_row farmers_walk,3.0,60.0,307.5,0.0,1.0
236,20100824,bicep_curl push_press dumbbell_fly plank,2.0,45.0,174.375,2.0,0.0
237,20100825,bird_dog lat_pulldown dumbbell_row farmers_walk,4.0,90.0,405.0,1.0,2.0
238,20100826,squat lunge deadlift leg_extension leg_curl,3.0,80.0,488.0,0.0,1.0
239,20100827,battle_ropes jump_rope running high_knees,4.0,60.0,622.5,2.0,2.0
240,20100828,box_jumps wall_balls burpee push_up tricep_dips,3.0,50.0,420.0,1.0,0.0
241,20100829,yoga tai_chi foam_rolling meditation,5.0,60.0,135.0,2.0,0.0
242,20100830,dumbbell_row farmers_walk push_press shoulder_press,3.0,40.0,190.0,0.0,2.0
243,20100831,squat_jump lunge deadlift leg_extension leg_curl,4.0,90.0,612.0,2.0,2.0
244,20100901,jumping_jacks push_press bicep_curl tricep_extension,3.0,30.0,165.0,1.0,2.0
245,20100902,swimming jump_rope elliptical jumping_jacks,4.0,120.0,1230.0,2.0,2.0
246,20100903,lat_pulldown pull_up dumbbell_row farmers_walk,3.0,60.0,307.5,0.0,1.0
247,20100904,bicep_curl push_press dumbbell_fly plank,2.0,45.0,174.375,2.0,0.0
248,20100905,bird_dog lat_pulldown dumbbell_row farmers_walk,4.0,90.0,405.0,1.0,2.0
249,20100906,squat lunge deadlift leg_extension leg_curl,3.0,80.0,488.0,0.0,1.0
250,20100907,battle_ropes jump_rope running high_knees,4.0,60.0,622.5,2.0,2.0
251,20100908,box_jumps wall_balls burpee push_up tricep_dips,3.0,50.0,420.0,1.0,0.0
252,20100909,yoga foam_rolling tai_chi meditation,5.0,60.0,135.0,2.0,0.0
253,20100910,dumbbell_row farmers_walk push_press shoulder_press,3.0,40.0,190.0,0.0,2.0
254,20100911,squat_jump lunge deadlift leg_extension leg_curl,4.0,90.0,612.0,2.0,2.0
255,20100912,jumping_jacks push_press bicep_curl tricep_extension,3.0,30.0,165.0,1.0,2.0
256,20100913,swimming jump_rope elliptical jumping_jacks,4.0,120.0,1230.0,2.0,2.0
257,20100914,lat_pulldown pull_up dumbbell_row farmers_walk,3.0,60.0,307.5,0.0,1.0
258,20100915,bicep_curl push_press dumbbell_fly plank,2.0,45.0,174.375,2.0,0.0
259,20100916,bird_dog lat_pulldown dumbbell_row farmers_walk,4.0,90.0,405.0,1.0,2.0
260,20100917,squat lunge deadlift leg_extension leg_curl,3.0,80.0,488.0,0.0,1.0
261,20100918,battle_ropes jump_rope running high_knees,4.0,60.0,622.5,2.0,2.0
262,20100919,box_jumps wall_balls burpee push_up tricep_dips,3.0,50.0,420.0,1.0,0.0
263,20100920,yoga tai_chi foam_rolling meditation,5.0,60.0,135.0,2.0,0.0
264,20100921,dumbbell_row farmers_walk push_press shoulder_press,3.0,40.0,190.0,0.0,2.0
265,20100922,squat_jump lunge deadlift leg_extension leg_curl,4.0,90.0,612.0,2.0,2.0
266,20100923,jumping_jacks push_press bicep_curl tricep_extension,3.0,30.0,165.0,1.0,2.0
267,20100924,swimming jump_rope elliptical jumping_jacks,4.0,120.0,1230.0,2.0,2.0
268,20100925,lat_pulldown pull_up dumbbell_row farmers_walk,3.0,60.0,307.5,0.0,1.0
269,20100926,bicep_curl push_press dumbbell_fly plank,2.0,45.0,174.375,2.0,0.0
270,20100927,bird_dog lat_pulldown dumbbell_row farmers_walk,4.0,90.0,405.0,1.0,2.0
